25.0, 10000.0, 409.0, 0.54
25.0, 4641.58883361, 467.0, 0.52
25.0, 2154.43469003, 419.0, 0.48
25.0, 1000.0, 416.0, 0.5
25.0, 464.158883361, 433.0, 0.52
25.0, 215.443469003, 442.0, 0.5
25.0, 100.0, 505.0, 0.48
25.0, 46.4158883361, 556.0, 0.38
25.0, 21.5443469003, 562.0, 0.44
25.0, 10.0, 625.0, 0.34
24.0, 10000.0, 369.0, 0.5
24.0, 4641.58883361, 442.0, 0.458333333333
24.0, 2154.43469003, 387.0, 0.541666666665
24.0, 1000.0, 436.0, 0.5
24.0, 464.158883361, 486.0, 0.4375
24.0, 215.443469003, 477.0, 0.416666666666
24.0, 100.0, 494.0, 0.375
24.0, 46.4158883361, 522.0, 0.479166666667
24.0, 21.5443469003, 541.0, 0.395833333334
24.0, 10.0, 620.0, 0.3125
23.0, 10000.0, 376.0, 0.54347826087
23.0, 4641.58883361, 392.0, 0.434782608696
23.0, 2154.43469003, 406.0, 0.434782608696
23.0, 1000.0, 414.0, 0.434782608696
23.0, 464.158883361, 431.0, 0.5
23.0, 215.443469003, 469.0, 0.369565217391
23.0, 100.0, 450.0, 0.45652173913
23.0, 46.4158883361, 513.0, 0.326086956521
23.0, 21.5443469003, 539.0, 0.326086956521
23.0, 10.0, 575.0, 0.391304347826
22.0, 10000.0, 369.0, 0.431818181818
22.0, 4641.58883361, 389.0, 0.409090909091
22.0, 2154.43469003, 392.0, 0.5
22.0, 1000.0, 389.0, 0.56818181818
22.0, 464.158883361, 407.0, 0.522727272725
22.0, 215.443469003, 425.0, 0.477272727272
22.0, 100.0, 418.0, 0.5
22.0, 46.4158883361, 499.0, 0.386363636364
22.0, 21.5443469003, 568.0, 0.386363636364
22.0, 10.0, 615.0, 0.295454545455
21.0, 10000.0, 345.0, 0.57142857143
21.0, 4641.58883361, 376.0, 0.52380952381
21.0, 2154.43469003, 359.0, 0.476190476191
21.0, 1000.0, 397.0, 0.57142857143
21.0, 464.158883361, 391.0, 0.404761904762
21.0, 215.443469003, 424.0, 0.428571428571
21.0, 100.0, 489.0, 0.380952380953
21.0, 46.4158883361, 452.0, 0.428571428571
21.0, 21.5443469003, 568.0, 0.404761904762
21.0, 10.0, 607.0, 0.404761904762
20.0, 10000.0, 353.0, 0.575
20.0, 4641.58883361, 337.0, 0.475
20.0, 2154.43469003, 339.0, 0.5
20.0, 1000.0, 359.0, 0.625
20.0, 464.158883361, 412.0, 0.55
20.0, 215.443469003, 353.0, 0.525
20.0, 100.0, 449.0, 0.5
20.0, 46.4158883361, 463.0, 0.45
20.0, 21.5443469003, 488.0, 0.35
20.0, 10.0, 532.0, 0.45
19.0, 10000.0, 308.0, 0.552631578945
19.0, 4641.58883361, 340.0, 0.421052631579
19.0, 2154.43469003, 376.0, 0.526315789475
19.0, 1000.0, 370.0, 0.552631578945
19.0, 464.158883361, 371.0, 0.5
19.0, 215.443469003, 384.0, 0.447368421053
19.0, 100.0, 393.0, 0.473684210527
19.0, 46.4158883361, 405.0, 0.5
19.0, 21.5443469003, 480.0, 0.447368421053
19.0, 10.0, 487.0, 0.447368421053
18.0, 10000.0, 334.0, 0.555555555555
18.0, 4641.58883361, 338.0, 0.52777777778
18.0, 2154.43469003, 304.0, 0.583333333335
18.0, 1000.0, 331.0, 0.5
18.0, 464.158883361, 348.0, 0.444444444444
18.0, 215.443469003, 381.0, 0.388888888889
18.0, 100.0, 400.0, 0.472222222222
18.0, 46.4158883361, 432.0, 0.444444444444
18.0, 21.5443469003, 442.0, 0.444444444444
18.0, 10.0, 531.0, 0.361111111111
17.0, 10000.0, 295.0, 0.529411764705
17.0, 4641.58883361, 309.0, 0.55882352941
17.0, 2154.43469003, 298.0, 0.617647058825
17.0, 1000.0, 320.0, 0.470588235294
17.0, 464.158883361, 290.0, 0.55882352941
17.0, 215.443469003, 362.0, 0.55882352941
17.0, 100.0, 382.0, 0.441176470588
17.0, 46.4158883361, 421.0, 0.382352941176
17.0, 21.5443469003, 434.0, 0.323529411764
17.0, 10.0, 552.0, 0.35294117647
16.0, 10000.0, 296.0, 0.40625
16.0, 4641.58883361, 290.0, 0.53125
16.0, 2154.43469003, 274.0, 0.625
16.0, 1000.0, 306.0, 0.40625
16.0, 464.158883361, 353.0, 0.59375
16.0, 215.443469003, 370.0, 0.46875
16.0, 100.0, 370.0, 0.53125
16.0, 46.4158883361, 364.0, 0.5
16.0, 21.5443469003, 413.0, 0.5
16.0, 10.0, 449.0, 0.28125
