19, 21.5443469003, 96.0, 0.0894736842105
19, 10.0, 97.4, 0.0894736842105
18, 10000.0, 66.8, 0.111111111111
18, 4641.58883361, 67.6, 0.105555555556
18, 2154.43469003, 60.8, 0.116666666667
18, 1000.0, 66.2, 0.1
18, 464.158883361, 69.6, 0.0888888888889
18, 215.443469003, 76.2, 0.0777777777778
18, 100.0, 80.0, 0.0944444444444
18, 46.4158883361, 86.4, 0.0888888888889
18, 21.5443469003, 88.4, 0.0888888888889
18, 10.0, 106.2, 0.0722222222222
17, 10000.0, 59.0, 0.105882352941
17, 4641.58883361, 61.8, 0.111764705882
17, 2154.43469003, 59.6, 0.123529411765
17, 1000.0, 64.0, 0.0941176470588
17, 464.158883361, 58.0, 0.111764705882
17, 215.443469003, 72.4, 0.111764705882
17, 100.0, 76.4, 0.0882352941176
17, 46.4158883361, 84.2, 0.0764705882353
17, 21.5443469003, 86.8, 0.0647058823529
17, 10.0, 110.4, 0.0705882352941
16, 10000.0, 59.2, 0.08125
16, 4641.58883361, 58.0, 0.10625
16, 2154.43469003, 54.8, 0.125
16, 1000.0, 61.2, 0.08125
16, 464.158883361, 70.6, 0.11875
16, 215.443469003, 74.0, 0.09375
16, 100.0, 74.0, 0.10625
16, 46.4158883361, 72.8, 0.1
16, 21.5443469003, 82.6, 0.1
16, 10.0, 89.8, 0.05625
15, 10000.0, 48.6, 0.113333333333
15, 4641.58883361, 56.4, 0.0866666666667
15, 2154.43469003, 58.6, 0.1
15, 1000.0, 55.4, 0.106666666667
15, 464.158883361, 60.6, 0.113333333333
15, 215.443469003, 68.0, 0.0933333333333
15, 100.0, 67.0, 0.08
15, 46.4158883361, 74.2, 0.0933333333333
15, 21.5443469003, 87.2, 0.0733333333333
15, 10.0, 84.2, 0.0733333333333
14, 10000.0, 54.6, 0.128571428571
14, 4641.58883361, 54.2, 0.1
14, 2154.43469003, 51.6, 0.114285714286
14, 1000.0, 65.4, 0.1
14, 464.158883361, 61.2, 0.0928571428571
14, 215.443469003, 63.4, 0.0785714285714
14, 100.0, 67.6, 0.1
14, 46.4158883361, 64.2, 0.0785714285714
14, 21.5443469003, 75.0, 0.0785714285714
14, 10.0, 85.4, 0.05
13, 10000.0, 48.6, 0.1
13, 4641.58883361, 50.2, 0.107692307692
13, 2154.43469003, 48.2, 0.0846153846154
13, 1000.0, 50.4, 0.123076923077
13, 464.158883361, 58.2, 0.107692307692
13, 215.443469003, 63.2, 0.1
13, 100.0, 59.2, 0.0846153846154
13, 46.4158883361, 66.6, 0.0769230769231
13, 21.5443469003, 67.8, 0.0846153846154
13, 10.0, 74.8, 0.0846153846154
12, 10000.0, 45.6, 0.133333333333
12, 4641.58883361, 56.0, 0.133333333333
12, 2154.43469003, 51.2, 0.108333333333
12, 1000.0, 54.8, 0.108333333333
12, 464.158883361, 50.2, 0.116666666667
12, 215.443469003, 56.0, 0.1
12, 100.0, 66.0, 0.0666666666667
12, 46.4158883361, 68.4, 0.0833333333333
12, 21.5443469003, 71.0, 0.075
12, 10.0, 80.6, 0.0583333333333
11, 10000.0, 52.6, 0.1
11, 4641.58883361, 49.0, 0.127272727273
11, 2154.43469003, 48.8, 0.127272727273
11, 1000.0, 44.4, 0.118181818182
11, 464.158883361, 47.6, 0.1
11, 215.443469003, 49.4, 0.1
11, 100.0, 55.4, 0.0818181818182
11, 46.4158883361, 55.4, 0.0818181818182
11, 21.5443469003, 66.2, 0.0818181818182
11, 10.0, 68.2, 0.0545454545455
10, 10000.0, 49.0, 0.13
10, 4641.58883361, 39.0, 0.15
10, 2154.43469003, 49.2, 0.1
10, 1000.0, 48.0, 0.12
10, 464.158883361, 43.6, 0.12
10, 215.443469003, 52.4, 0.1
10, 100.0, 47.0, 0.1
10, 46.4158883361, 50.6, 0.11
10, 21.5443469003, 53.4, 0.08
10, 10.0, 76.8, 0.05
9, 10000.0, 43.0, 0.122222222222
9, 4641.58883361, 51.2, 0.111111111111
9, 2154.43469003, 37.2, 0.144444444444
9, 1000.0, 43.4, 0.122222222222
9, 464.158883361, 44.8, 0.111111111111
9, 215.443469003, 43.6, 0.133333333333
9, 100.0, 51.2, 0.0888888888889
9, 46.4158883361, 56.6, 0.133333333333
9, 21.5443469003, 56.2, 0.0888888888889
9, 10.0, 55.0, 0.0888888888889
8, 10000.0, 39.2, 0.1
8, 4641.58883361, 38.4, 0.125
8, 2154.43469003, 44.4, 0.125
8, 1000.0, 40.6, 0.1125
8, 464.158883361, 43.6, 0.1
8, 215.443469003, 46.8, 0.0875
8, 100.0, 44.6, 0.1
8, 46.4158883361, 49.8, 0.1
8, 21.5443469003, 56.8, 0.1
8, 10.0, 59.0, 0.0625
7, 10000.0, 44.2, 0.1
7, 4641.58883361, 38.2, 0.128571428571
7, 2154.43469003, 37.4, 0.128571428571
7, 1000.0, 35.2, 0.142857142857
7, 464.158883361, 35.2, 0.114285714286
7, 215.443469003, 35.2, 0.1
7, 100.0, 40.0, 0.128571428571
7, 46.4158883361, 46.8, 0.1
7, 21.5443469003, 48.2, 0.0714285714286
7, 10.0, 53.0, 0.0857142857143
6, 10000.0, 29.6, 0.166666666667
6, 4641.58883361, 33.8, 0.133333333333
6, 2154.43469003, 32.8, 0.133333333333
6, 1000.0, 33.8, 0.116666666667
6, 464.158883361, 40.0, 0.1
6, 215.443469003, 29.6, 0.133333333333
6, 100.0, 38.4, 0.1
6, 46.4158883361, 39.6, 0.0666666666667
6, 21.5443469003, 43.8, 0.1
6, 10.0, 41.4, 0.1
5, 10000.0, 38.4, 0.14
5, 4641.58883361, 32.0, 0.14
5, 2154.43469003, 34.4, 0.1
5, 1000.0, 27.0, 0.14
5, 464.158883361, 35.2, 0.12
5, 215.443469003, 26.6, 0.12
5, 100.0, 31.6, 0.1
5, 46.4158883361, 32.4, 0.1
5, 21.5443469003, 30.4, 0.1
5, 10.0, 38.6, 0.1
4, 10000.0, 32.6, 0.125
4, 4641.58883361, 28.4, 0.15
4, 2154.43469003, 29.8, 0.175
4, 1000.0, 30.6, 0.125
4, 464.158883361, 26.0, 0.125
4, 215.443469003, 29.0, 0.15
4, 100.0, 30.4, 0.1
4, 46.4158883361, 27.8, 0.1
4, 21.5443469003, 33.4, 0.1
4, 10.0, 36.8, 0.125
3, 10000.0, 28.8, 0.133333333333
3, 4641.58883361, 25.6, 0.133333333333
3, 2154.43469003, 21.8, 0.133333333333
3, 1000.0, 27.4, 0.166666666667
3, 464.158883361, 22.0, 0.166666666667
3, 215.443469003, 25.8, 0.133333333333
3, 100.0, 24.4, 0.1
3, 46.4158883361, 22.8, 0.1
3, 21.5443469003, 27.0, 0.1
3, 10.0, 31.0, 0.0666666666667
2, 10000.0, 18.2, 0.15
2, 4641.58883361, 26.4, 0.2
2, 2154.43469003, 23.6, 0.15
2, 1000.0, 21.0, 0.15
2, 464.158883361, 18.2, 0.15
2, 215.443469003, 18.2, 0.2
2, 100.0, 20.6, 0.2
2, 46.4158883361, 22.8, 0.15
2, 21.5443469003, 24.2, 0.15
2, 10.0, 25.4, 0.1
